year,month,day,hour,hourly_altimeter_setting,hourly_dew_point_temperature,hourly_dry_bulb_temperature,hourly_precipitation,hourly_present_weather_type,hourly_pressure_change,hourly_pressure_tendency,hourly_relative_humidity,hourly_sea_level_pressure,hourly_sky_conditions,hourly_station_pressure,hourly_visibility,hourly_wet_bulb_temperature,hourly_wind_direction,hourly_wind_gust_speed,hourly_wind_speed,daily_weather
2022,01,08,15,30.6,4,31,0.00,NA,-0.01,3,31,30.6,FEW:02 250,30.58,10,24,310,NA,3,NA
2022,01,08,16,30.61,6,28,0.00,NA,NA,NA,39,30.61,FEW:02 250,30.58,10,22,220,NA,6,NA
2022,01,08,17,30.61,8,23,0.00,NA,NA,NA,53,30.6,FEW:02 250,30.58,10,19,170,NA,6,NA
2022,01,08,18,30.62,9,28,0.00,NA,-0.01,2,44,30.61,FEW:02 250,30.6,10,23,220,NA,6,NA
2022,01,08,19,30.62,12,25,0.00,NA,NA,NA,58,30.62,CLR:00,30.6,10,21,230,NA,9,NA
2022,01,08,20,30.61,13,28,0.00,NA,NA,NA,53,30.6,CLR:00,30.58,10,24,210,NA,13,NA
2022,01,08,21,30.6,14,28,0.00,NA,0.02,8,56,30.6,CLR:00,30.58,10,24,220,NA,11,NA
2022,01,08,22,30.55,14,29,0.00,NA,NA,NA,54,30.55,CLR:00,30.53,10,24,210,NA,13,NA
2022,01,08,23,30.57,18,30,0.00,NA,NA,NA,61,30.57,FEW:02 250,30.55,10,26,230,NA,16,NA
2022,01,09,00,30.54,17,30,0.00,NA,0.06,6,58,30.53,FEW:02 250,30.51,10,26,220,NA,16,RA
2022,01,09,01,30.54,18,29,0.00,NA,NA,NA,63,30.54,FEW:02 250,30.51,10,25,230,NA,15,RA
2022,01,09,02,30.52,21,30,0.00,NA,NA,NA,69,30.51,FEW:02 250,30.5,10,27,220,NA,17,RA
2022,01,09,03,30.48,23,31,0.00,NA,0.06,8,72,30.48,BKN:07 100 BKN:07 220,30.45,10,28,230,NA,15,RA
2022,01,09,04,30.43,24,33,0.00,NA,NA,NA,70,30.42,SCT:04 110 BKN:07 250,30.4,10,30,220,NA,20,RA
2022,01,09,05,30.4,23,34,0.00,NA,NA,NA,64,30.4,BKN:07 100,30.37,10,30,220,NA,17,RA
2022,01,09,06,30.35,28,35,0.00,NA,0.12,6,76,30.35,FEW:02 40 SCT:04 100 BKN:07 250,30.32,10,32,210,NA,18,RA
2022,01,09,07,30.33,28,35,0.00,NA,NA,NA,76,30.32,FEW:02 40 BKN:07 100 BKN:07 250,30.3,10,32,200,NA,18,RA
2022,01,09,08,30.32,26,36,0.00,NA,NA,NA,67,30.32,FEW:02 40 BKN:07 100 BKN:07 250,30.29,10,32,210,25,18,RA
2022,01,09,09,30.31,27,37,0.00,NA,0.05,6,67,30.31,FEW:02 40 BKN:07 90 BKN:07 250,30.29,10,33,230,NA,18,RA
2022,01,09,10,30.26,28,37,T,NA,NA,NA,70,30.26,FEW:02 30 BKN:07 55 OVC:08 90,30.24,10,34,210,NA,14,RA
2022,01,09,11,30.17,30,39,T,NA,NA,NA,70,30.17,FEW:02 30 SCT:04 55 OVC:08 85,30.14,10,35,220,NA,21,RA
2022,01,09,12,30.14,31,40,T,NA,0.17,6,70,30.14,BKN:07 26 BKN:07 55 OVC:08 80,30.11,10,36,230,NA,18,RA
2022,01,09,13,30.1,33,41,0.00,NA,NA,NA,73,30.1,BKN:07 25 OVC:08 55,30.08,10,38,240,NA,14,RA
2022,01,09,14,30.06,34,41,T,NA,NA,NA,76,30.06,BKN:07 25 OVC:08 55,30.03,10,38,240,NA,16,RA
2022,01,09,15,30.05,35,40,0.01,-RA:02 |RA |RA,0.1,6,83,30.04,BKN:07 21 OVC:08 55,30.03,10,38,250,NA,13,RA
2022,01,09,16,30.03,36,39,T,-RA:02 |RA |RA,NA,NA,89,30.03,OVC:08 18,30.01,10,38,240,NA,10,RA
2022,01,09,17,30.03,36,39,0.01,NA,NA,NA,89,30.02,OVC:08 14,30.01,10,38,260,NA,10,RA
2022,01,09,18,30.02,37,39,0.03,-RA:02 |RA |RA,0.03,6,93,30.01,BKN:07 12 OVC:08 50,30,9,38,250,NA,10,RA
2022,01,09,19,30.01,37,39,0.01,-RA:02 |RA |RA,NA,NA,93,30.01,SCT:04 9 OVC:08 11,29.98,7,38,250,NA,9,RA
2022,01,09,20,29.99,37,39,0.04,-RA:02 |RA |RA,NA,NA,93,29.99,SCT:04 9 OVC:08 12,29.96,8,38,250,NA,14,RA
2022,01,09,21,29.98,37,39,0.02,NA,0.04,8,93,29.98,BKN:07 11 BKN:07 75 OVC:08 110,29.96,10,38,250,NA,13,RA
2022,01,09,22,29.98,37,39,0.00,NA,NA,NA,93,29.97,FEW:02 11 SCT:04 120 OVC:08 170,29.96,10,38,260,NA,13,RA
2022,01,09,23,29.97,36,40,0.00,NA,NA,NA,86,29.97,FEW:02 14 OVC:08 170,29.95,10,38,290,NA,14,RA
2022,01,10,00,29.98,36,40,0.00,NA,0,5,86,29.98,SCT:04 24 OVC:08 210,29.96,10,38,300,NA,15,NA
2022,01,10,01,29.99,32,40,0.00,NA,NA,NA,73,29.98,SCT:04 31 BKN:07 50 OVC:08 220,29.96,10,37,290,NA,15,NA
2022,01,10,02,30,28,39,0.00,NA,NA,NA,65,30,FEW:02 25 OVC:08 35,29.98,10,35,310,26,16,NA
2022,01,10,03,30.02,24,36,0.00,NA,-0.04,3,62,30.02,BKN:07 44 OVC:08 240,30,10,32,320,26,18,NA
2022,01,10,04,30.05,17,34,0.00,NA,NA,NA,50,30.05,FEW:02 50 FEW:02 120 OVC:08 250,30.03,10,28,300,29,21,NA
2022,01,10,05,30.08,12,32,0.00,NA,NA,NA,43,30.08,FEW:02 55 OVC:08 260,30.06,10,26,310,34,25,NA
2022,01,10,06,30.1,12,30,0.00,NA,-0.08,1,47,30.1,FEW:02 55 SCT:04 250,30.08,10,25,310,32,21,NA
2022,01,10,07,30.13,11,29,0.00,NA,NA,NA,47,30.13,FEW:02 55 SCT:04 250,30.11,10,24,330,NA,17,NA
2022,01,10,08,30.17,10,29,0.00,NA,NA,NA,45,30.16,FEW:02 50 SCT:04 250,30.14,10,24,330,26,23,NA
2022,01,10,09,30.18,9,30,0.00,NA,-0.07,1,41,30.17,FEW:02 50 SCT:04 250,30.16,10,24,310,31,22,NA
2022,01,10,10,30.17,9,31,0.00,NA,NA,NA,40,30.17,FEW:02 55 SCT:04 250,30.14,10,25,310,NA,15,NA
2022,01,10,11,30.16,9,32,0.00,NA,NA,NA,38,30.16,SCT:04 55 BKN:07 230,30.14,10,25,310,23,18,NA
2022,01,10,12,30.12,7,31,0.00,NA,0.06,8,36,30.12,FEW:02 55 BKN:07 190,30.09,10,24,320,20,16,NA
2022,01,10,13,30.12,6,32,0.00,NA,NA,NA,33,30.12,SCT:04 55 SCT:04 190,30.09,10,25,310,31,18,NA
2022,01,10,14,30.13,7,30,0.00,NA,NA,NA,38,30.12,BKN:07 60 BKN:07 250,30.11,10,24,270,25,13,NA
2022,01,10,15,30.13,7,29,0.00,NA,-0.01,3,39,30.13,BKN:07 60,30.11,10,23,260,NA,17,NA
2022,01,10,16,30.14,6,27,0.00,NA,NA,NA,41,30.14,SCT:04 60,30.11,10,21,270,NA,20,NA
2022,01,10,17,30.16,7,27,0.00,NA,NA,NA,43,30.16,SCT:04 60,30.14,10,22,280,29,18,NA
2022,01,10,18,30.17,8,27,0.00,NA,-0.04,1,45,30.17,FEW:02 60,30.14,10,22,270,NA,15,NA
2022,01,10,19,30.17,10,27,0.00,NA,NA,NA,49,30.16,FEW:02 60,30.14,10,22,260,NA,16,NA
2022,01,10,20,30.16,11,27,0.00,NA,NA,NA,51,30.16,FEW:02 48,30.14,10,22,260,NA,16,NA
2022,01,10,21,30.17,10,26,0.00,NA,0.01,5,51,30.16,FEW:02 48,30.14,10,22,280,23,18,NA
2022,01,10,22,30.17,8,26,0.00,NA,NA,NA,46,30.17,FEW:02 55,30.14,10,21,270,24,16,NA
2022,01,10,23,30.19,6,25,0.00,NA,NA,NA,44,30.18,FEW:02 55,30.16,10,20,280,26,22,NA
2022,01,11,00,30.21,7,24,0.00,NA,-0.04,3,48,30.21,FEW:02 55,30.19,10,20,290,30,18,SN
2022,01,11,01,30.25,10,22,T,NA,NA,NA,60,30.25,FEW:02 21 SCT:04 50,30.22,10,19,310,31,21,SN
2022,01,11,02,30.29,1,20,0.00,NA,NA,NA,43,30.29,FEW:02 55,30.27,10,16,320,NA,24,SN
2022,01,11,03,30.33,0,19,0.00,NA,-0.12,1,43,30.33,FEW:02 60,30.3,10,15,310,30,23,SN
2022,01,11,04,30.36,-1,19,0.00,NA,NA,NA,41,30.35,CLR:00,30.34,10,15,310,32,25,SN
2022,01,11,05,30.4,1,18,0.00,NA,NA,NA,47,30.4,FEW:02 60,30.37,10,14,310,29,20,SN
2022,01,11,06,30.44,1,17,0.00,NA,-0.11,3,49,30.44,FEW:02 45 SCT:04 60,30.42,10,14,320,25,18,SN
2022,01,11,07,30.46,-3,16,0.00,NA,NA,NA,43,30.46,FEW:02 45 FEW:02 60,30.43,10,12,320,30,22,SN
2022,01,11,08,30.51,-4,17,0.00,NA,NA,NA,39,30.5,FEW:02 48,30.48,10,13,330,32,22,SN
2022,01,11,09,30.53,-4,18,0.00,NA,-0.09,3,37,30.53,FEW:02 50,30.5,10,14,310,26,17,SN
2022,01,11,10,30.54,-4,18,0.00,NA,NA,NA,37,30.53,FEW:02 50,30.51,10,14,300,NA,15,SN
2022,01,11,11,30.52,-4,19,0.00,NA,NA,NA,36,30.52,FEW:02 55,30.5,10,14,330,NA,14,SN
2022,01,11,12,30.51,-4,20,0.00,NA,0.03,8,34,30.5,FEW:02 55,30.48,10,15,320,NA,15,SN
2022,01,11,13,30.51,-4,21,0.00,NA,NA,NA,33,30.51,FEW:02 60 FEW:02 250,30.48,10,16,310,NA,14,SN
2022,01,11,14,30.51,-4,21,0.00,NA,NA,NA,33,30.51,FEW:02 60 FEW:02 250,30.48,10,16,310,NA,13,SN
2022,01,11,15,30.52,-5,20,0.00,NA,-0.02,3,32,30.52,FEW:02 60 FEW:02 250,30.5,10,15,340,NA,13,SN
2022,01,11,16,30.55,-5,19,0.00,NA,NA,NA,34,30.55,FEW:02 60 FEW:02 250,30.53,10,14,320,NA,9,SN
2022,01,11,17,30.57,-4,19,0.00,NA,NA,NA,36,30.56,FEW:02 250,30.55,10,14,320,NA,10,SN
2022,01,11,18,30.56,-4,18,0.00,NA,-0.04,0,37,30.56,FEW:02 250,30.53,10,14,340,NA,7,SN
2022,01,11,19,30.55,-2,17,0.00,NA,NA,NA,43,30.55,FEW:02 250,30.53,10,13,030,NA,8,SN
2022,01,11,20,30.54,-2,17,0.00,NA,NA,NA,43,30.53,FEW:02 250,30.51,10,13,010,NA,6,SN
2022,01,11,21,30.53,-1,16,0.00,NA,0.03,6,47,30.53,FEW:02 250,30.5,10,12,090,NA,6,SN
2022,01,11,22,30.51,1,15,0.00,NA,NA,NA,53,30.5,FEW:02 250,30.48,10,12,090,NA,6,SN
2022,01,11,23,30.49,1,15,0.00,NA,NA,NA,53,30.49,SCT:04 250,30.47,10,12,080,NA,5,SN
2022,01,12,00,30.46,4,18,0.00,NA,0.07,8,54,30.46,FEW:02 250,30.43,10,15,200,NA,3,NA
2022,01,12,01,30.45,7,22,0.00,NA,NA,NA,52,30.45,SCT:04 250,30.42,10,18,220,NA,14,NA
2022,01,12,02,30.42,8,23,0.00,NA,NA,NA,53,30.42,SCT:04 250,30.4,10,19,220,NA,17,NA
2022,01,12,03,30.4,9,23,0.00,NA,0.06,8,55,30.4,BKN:07 250,30.37,10,19,220,NA,20,NA
2022,01,12,04,30.35,12,25,0.00,NA,NA,NA,58,30.35,BKN:07 250,30.32,10,21,210,NA,17,NA
2022,01,12,05,30.33,16,26,0.00,NA,NA,NA,66,30.33,SCT:04 250,30.3,10,23,220,NA,18,NA
2022,01,12,06,30.31,18,28,0.00,NA,0.09,6,66,30.31,FEW:02 32 SCT:04 250,30.29,10,25,210,29,21,NA
2022,01,12,07,30.28,14,29,0.00,NA,NA,NA,54,30.28,FEW:02 32 SCT:04 170 BKN:07 250,30.25,10,24,220,NA,22,NA
2022,01,12,08,30.27,17,32,0.00,NA,NA,NA,54,30.27,FEW:02 35 SCT:04 200 BKN:07 250,30.24,10,27,220,26,21,NA
2022,01,12,09,30.23,16,34,0.00,NA,0.07,8,48,30.23,FEW:02 40 FEW:02 200 BKN:07 250,30.21,10,28,220,32,21,NA
2022,01,12,10,30.19,18,37,0.00,NA,NA,NA,46,30.19,FEW:02 200 BKN:07 250,30.16,10,30,240,NA,22,NA
2022,01,12,11,30.15,19,38,0.00,NA,NA,NA,46,30.15,FEW:02 200 BKN:07 250,30.12,10,31,240,NA,18,NA
2022,01,12,12,30.13,20,40,0.00,NA,0.11,6,45,30.12,BKN:07 250,30.11,10,33,260,NA,14,NA
2022,01,12,13,30.1,20,41,0.00,NA,NA,NA,43,30.09,FEW:02 170 BKN:07 250,30.08,10,33,240,NA,15,NA
2022,01,12,14,30.1,19,40,0.00,NA,NA,NA,43,30.09,FEW:02 170 BKN:07 250,30.08,10,33,260,NA,13,NA
2022,01,12,15,30.09,21,40,0.00,NA,0.04,6,47,30.09,FEW:02 170 BKN:07 250,30.06,10,33,250,NA,7,NA
2022,01,12,16,30.09,21,37,0.00,NA,NA,NA,52,30.09,SCT:04 250,30.06,10,31,260,NA,8,NA
2022,01,12,17,30.1,21,35,0.00,NA,NA,NA,57,30.1,SCT:04 250,30.08,10,30,250,NA,8,NA
2022,01,12,18,30.11,23,35,0.00,NA,-0.02,3,61,30.11,BKN:07 250,30.09,10,31,220,NA,6,NA
2022,01,12,19,30.12,22,35,0.00,NA,NA,NA,59,30.11,BKN:07 250,30.09,10,30,240,NA,8,NA
2022,01,12,20,30.12,22,35,0.00,NA,NA,NA,59,30.11,BKN:07 250,30.09,10,30,230,NA,9,NA
2022,01,12,21,30.12,23,33,0.00,NA,-0.01,1,66,30.11,BKN:07 250,30.09,10,29,230,NA,6,NA
2022,01,12,22,30.11,23,32,0.00,NA,NA,NA,69,30.11,BKN:07 250,30.09,10,29,190,NA,5,NA
2022,01,12,23,30.1,24,33,0.00,NA,NA,NA,70,30.09,BKN:07 250,30.08,10,30,220,NA,5,NA
2022,01,13,00,30.09,24,34,0.00,NA,0.03,8,67,30.09,FEW:02 130 BKN:07 250,30.06,10,30,220,NA,3,NA
2022,01,13,01,30.08,22,29,0.00,NA,NA,NA,75,30.08,BKN:07 250,30.06,10,27,000,NA,0,NA
2022,01,13,02,30.07,24,32,0.00,NA,NA,NA,73,30.07,BKN:07 180 BKN:07 250,30.04,10,29,200,NA,5,NA
2022,01,13,03,30.05,24,30,0.00,NA,0.04,8,79,30.04,SCT:04 190 BKN:07 250,30.03,10,28,000,NA,0,NA
2022,01,13,04,30.05,25,30,0.00,NA,NA,NA,82,30.04,BKN:07 150 OVC:08 250,30.03,10,28,000,NA,0,NA
2022,01,13,05,30.04,26,32,0.00,NA,NA,NA,79,30.04,BKN:07 140 OVC:08 210,30.01,10,30,000,NA,0,NA
2022,01,13,06,30.04,25,30,0.00,NA,0.01,8,82,30.04,FEW:02 140 SCT:04 210 SCT:04 250,30.01,10,28,000,NA,0,NA
2022,01,13,07,30.05,26,35,0.00,NA,NA,NA,70,30.05,SCT:04 110 SCT:04 210 BKN:07 250,30.03,10,32,300,NA,6,NA
2022,01,13,08,30.05,29,38,0.00,NA,NA,NA,70,30.05,SCT:04 110 BKN:07 250,30.03,10,34,060,NA,3,NA
2022,01,13,09,30.06,27,42,0.00,NA,-0.01,1,55,30.05,FEW:02 110 BKN:07 250,30.03,10,36,360,NA,3,NA
2022,01,13,10,30.04,25,46,0.00,NA,NA,NA,44,30.03,FEW:02 110 BKN:07 250,30.01,10,38,000,NA,0,NA
2022,01,13,11,30,23,47,0.00,NA,NA,NA,39,29.99,FEW:02 110 FEW:02 180 BKN:07 250,29.98,10,38,000,NA,0,NA
2022,01,13,12,29.97,24,48,0.00,NA,0.09,8,39,29.97,FEW:02 95 FEW:02 180 BKN:07 250,29.95,10,38,120,NA,7,NA
2022,01,13,13,29.94,27,47,0.00,NA,NA,NA,46,29.94,FEW:02 95 SCT:04 200 BKN:07 250,29.91,10,39,170,NA,6,NA
2022,01,13,14,29.93,31,47,0.00,NA,NA,NA,54,29.93,SCT:04 180 BKN:07 250,29.91,10,40,150,NA,7,NA
2022,01,13,15,29.93,32,45,0.00,NA,0.04,6,61,29.92,FEW:02 190 BKN:07 250,29.91,10,40,110,NA,5,NA
2022,01,13,16,29.92,32,43,0.00,NA,NA,NA,65,29.92,SCT:04 170 OVC:08 250,29.9,10,38,110,NA,3,NA
2022,01,13,17,29.92,31,41,0.00,NA,NA,NA,67,29.91,SCT:04 150 BKN:07 250,29.9,10,37,080,NA,5,NA
2022,01,13,18,29.92,32,40,0.00,NA,0.01,5,73,29.91,SCT:04 180 BKN:07 250,29.9,10,37,010,NA,6,NA
2022,01,13,19,29.91,32,39,0.00,NA,NA,NA,76,29.91,BKN:07 170 OVC:08 250,29.88,10,36,010,NA,6,NA
2022,01,13,20,29.89,32,37,0.00,NA,NA,NA,82,29.89,BKN:07 160 OVC:08 250,29.87,10,35,030,NA,6,NA
2022,01,13,21,29.88,34,39,0.00,NA,0.04,8,82,29.88,BKN:07 150 OVC:08 250,29.85,10,37,020,NA,8,NA
2022,01,13,22,29.86,34,40,0.00,NA,NA,NA,79,29.86,BKN:07 150 OVC:08 250,29.83,10,37,360,NA,10,NA
2022,01,13,23,29.84,35,39,0.00,NA,NA,NA,86,29.84,FEW:02 150 OVC:08 250,29.82,10,37,020,NA,9,NA
2022,01,14,00,29.82,34,39,0.00,NA,0.06,6,82,29.82,BKN:07 160 OVC:08 250,29.8,10,37,020,NA,8,NA
2022,01,14,01,29.81,36,40,0.00,NA,NA,NA,86,29.81,BKN:07 7 OVC:08 200,29.78,10,38,020,NA,11,NA
2022,01,14,02,29.82,37,40,0.00,NA,NA,NA,89,29.82,OVC:08 6,29.8,8,39,010,NA,10,NA
2022,01,14,03,29.79,37,40,0.00,NA,0.03,8,89,29.79,OVC:08 6,29.77,10,39,360,NA,11,NA
2022,01,14,04,29.78,37,40,0.00,NA,NA,NA,89,29.77,OVC:08 7,29.75,10,39,010,NA,10,NA
2022,01,14,05,29.78,36,40,0.00,NA,NA,NA,86,29.78,FEW:02 9 SCT:04 28 OVC:08 190,29.75,10,38,360,NA,9,NA
2022,01,14,06,29.78,35,40,0.00,NA,0.01,6,83,29.78,FEW:02 28 OVC:08 180,29.75,10,38,360,NA,13,NA
2022,01,14,07,29.78,34,40,0.00,NA,NA,NA,79,29.77,FEW:02 28 BKN:07 180 OVC:08 250,29.75,10,37,360,NA,14,NA
2022,01,14,08,29.78,30,40,0.00,NA,NA,NA,68,29.77,FEW:02 30 SCT:04 180 BKN:07 250,29.75,10,36,360,28,20,NA
2022,01,14,09,29.78,30,42,0.00,NA,-0,3,62,29.78,FEW:02 33 SCT:04 220 BKN:07 250,29.75,10,37,350,28,18,NA
2022,01,14,10,29.76,31,44,0.00,NA,NA,NA,60,29.76,FEW:02 37 FEW:02 220 BKN:07 250,29.74,10,39,360,32,22,NA
2022,01,14,11,29.75,30,44,0.00,NA,NA,NA,58,29.75,FEW:02 37 FEW:02 160 FEW:02 220,29.72,10,38,350,36,28,NA
2022,01,14,12,29.73,29,43,0.00,NA,0.05,8,58,29.72,FEW:02 40 FEW:02 160 BKN:07 260,29.7,10,37,350,36,28,NA
2022,01,14,13,29.74,27,42,0.00,NA,NA,NA,55,29.74,FEW:02 40 SCT:04 190 BKN:07 260,29.72,10,36,330,38,28,NA
2022,01,14,14,29.74,27,41,0.00,NA,NA,NA,57,29.74,FEW:02 40 BKN:07 250,29.72,10,35,340,36,26,NA
2022,01,14,15,29.77,25,39,0.00,NA,-0.04,3,57,29.77,FEW:02 40 FEW:02 150 BKN:07 250,29.75,10,34,340,40,30,NA
2022,01,14,16,29.79,24,36,0.00,NA,NA,NA,62,29.78,FEW:02 40 FEW:02 150 SCT:04 250,29.77,10,32,340,39,26,NA
2022,01,14,17,29.82,23,34,0.00,NA,NA,NA,64,29.81,FEW:02 40 FEW:02 250,29.8,10,30,350,38,31,NA
2022,01,14,18,29.85,20,32,0.00,NA,-0.08,3,61,29.84,FEW:02 40 FEW:02 250,29.83,10,28,350,37,26,NA
2022,01,14,19,29.88,19,31,0.00,NA,NA,NA,61,29.88,FEW:02 40 SCT:04 250,29.85,10,27,340,32,25,NA
2022,01,14,20,29.91,17,29,0.00,NA,NA,NA,61,29.91,FEW:02 40 SCT:04 250,29.88,10,25,340,30,20,NA
2022,01,14,21,29.92,15,26,0.00,NA,-0.07,1,63,29.92,FEW:02 40 FEW:02 250,29.9,10,23,340,34,23,NA
2022,01,14,22,29.95,12,24,0.00,NA,NA,NA,60,29.94,FEW:02 35 FEW:02 250,29.93,10,21,350,33,17,NA
2022,01,14,23,29.96,10,22,0.00,NA,NA,NA,60,29.96,FEW:02 33,29.93,10,19,330,33,25,NA
2022,01,15,00,29.99,8,19,0.00,NA,-0.06,1,62,29.98,FEW:02 33,29.96,10,16,330,31,23,NA
2022,01,15,01,30.02,6,18,0.00,NA,NA,NA,59,30.02,FEW:02 36,30,10,15,330,32,22,NA
2022,01,15,02,30.06,5,17,0.00,NA,NA,NA,59,30.06,FEW:02 36,30.03,10,14,340,24,20,NA
2022,01,15,03,30.09,4,16,0.00,NA,-0.1,1,59,30.09,CLR:00,30.06,10,13,350,NA,16,NA
2022,01,15,04,30.12,2,15,0.00,NA,NA,NA,56,30.12,FEW:02 250,30.09,10,12,350,NA,16,NA
2022,01,15,05,30.16,1,13,0.00,NA,NA,NA,59,30.15,FEW:02 250,30.14,10,10,350,23,16,NA
2022,01,15,06,30.2,-1,12,0.00,NA,-0.12,3,56,30.2,FEW:02 50,30.17,10,9,360,NA,20,NA
2022,01,15,07,30.23,-3,12,0.00,NA,NA,NA,51,30.23,FEW:02 50 FEW:02 250,30.21,10,9,350,NA,20,NA
2022,01,15,08,30.27,-4,13,0.00,NA,NA,NA,46,30.27,FEW:02 50 SCT:04 250,30.24,10,10,350,NA,18,NA
2022,01,15,09,30.3,-8,14,0.00,NA,-0.1,1,36,30.3,FEW:02 50 SCT:04 250,30.27,10,10,340,32,25,NA
2022,01,15,10,30.31,-9,15,0.00,NA,NA,NA,33,30.31,FEW:02 50 SCT:04 250,30.29,10,11,340,28,21,NA
2022,01,15,11,30.3,-9,17,0.00,NA,NA,NA,30,30.3,FEW:02 50 BKN:07 250,30.27,10,12,350,29,24,NA
2022,01,15,12,30.3,-10,18,0.00,NA,0,8,28,30.29,BKN:07 250,30.27,10,13,330,31,23,NA
2022,01,15,13,30.3,-12,18,0.00,NA,NA,NA,25,30.3,BKN:07 250,30.27,10,13,350,29,17,NA
2022,01,15,14,30.31,-8,19,0.00,NA,NA,NA,29,30.31,BKN:07 250,30.29,10,14,340,NA,16,NA
2022,01,15,15,30.32,-6,19,0.00,NA,-0.02,3,32,30.32,BKN:07 250,30.29,10,14,350,NA,13,NA
2022,01,15,16,30.34,-4,18,0.00,NA,NA,NA,37,30.34,BKN:07 250,30.32,10,14,350,NA,14,NA
2022,01,15,17,30.36,-3,18,0.00,NA,NA,NA,39,30.36,BKN:07 170 BKN:07 250,30.34,10,14,360,NA,17,NA
2022,01,15,18,30.38,-3,18,0.00,NA,-0.05,1,39,30.37,SCT:04 180 BKN:07 250,30.35,10,14,360,NA,15,NA
2022,01,15,19,30.4,-3,16,0.00,NA,NA,NA,43,30.39,BKN:07 200 BKN:07 250,30.37,10,12,360,NA,13,NA
2022,01,15,20,30.4,-4,16,0.00,NA,NA,NA,41,30.4,SCT:04 190 SCT:04 250,30.37,10,12,350,NA,16,NA
2022,01,15,21,30.41,-5,14,0.00,NA,-0.04,1,42,30.41,SCT:04 180 BKN:07 250,30.38,10,10,350,NA,14,NA
2022,01,15,22,30.41,-5,13,0.00,NA,NA,NA,44,30.41,FEW:02 250,30.38,10,10,360,NA,16,NA
2022,01,15,23,30.42,-5,13,0.00,NA,NA,NA,44,30.42,CLR:00,30.4,10,10,350,NA,18,NA
2022,01,16,00,30.39,-4,12,0.00,NA,0.02,8,48,30.39,CLR:00,30.37,10,9,360,NA,15,RA SN BR
2022,01,16,01,30.43,-4,12,0.00,NA,NA,NA,48,30.42,CLR:00,30.4,10,9,360,NA,14,RA SN BR
2022,01,16,02,30.41,-5,11,0.00,NA,NA,NA,48,30.41,CLR:00,30.38,10,8,010,NA,14,RA SN BR
2022,01,16,03,30.42,-3,11,0.00,NA,-0.03,1,53,30.42,CLR:00,30.4,10,8,360,NA,8,RA SN BR
2022,01,16,04,30.42,-1,10,0.00,NA,NA,NA,61,30.41,CLR:00,30.4,10,8,010,NA,6,RA SN BR
2022,01,16,05,30.43,-1,10,0.00,NA,NA,NA,61,30.42,CLR:00,30.4,10,8,360,NA,3,RA SN BR
2022,01,16,06,30.43,-1,10,0.00,NA,-0.01,3,61,30.43,FEW:02 30 FEW:02 250,30.4,10,8,040,NA,8,RA SN BR
2022,01,16,07,30.44,1,11,0.00,NA,NA,NA,64,30.43,FEW:02 30 FEW:02 250,30.42,10,9,030,NA,8,RA SN BR
2022,01,16,08,30.45,3,14,0.00,NA,NA,NA,61,30.44,BKN:07 16,30.42,10,12,030,NA,10,RA SN BR
2022,01,16,09,30.43,6,19,0.00,NA,0,8,57,30.42,BKN:07 19 BKN:07 240,30.4,10,16,020,NA,10,RA SN BR
2022,01,16,10,30.39,9,23,0.00,NA,NA,NA,55,30.38,SCT:04 22 BKN:07 250,30.37,10,19,020,NA,10,RA SN BR
2022,01,16,11,30.35,13,26,0.00,NA,NA,NA,57,30.35,FEW:02 18 OVC:08 29,30.32,10,22,030,NA,8,RA SN BR
2022,01,16,12,30.31,15,28,0.00,NA,0.12,6,58,30.31,FEW:02 15 OVC:08 31,30.29,10,24,070,NA,6,RA SN BR
2022,01,16,13,30.27,16,30,0.00,NA,NA,NA,56,30.27,OVC:08 34,30.24,10,26,030,NA,8,RA SN BR
2022,01,16,14,30.23,17,28,0.00,NA,NA,NA,63,30.23,OVC:08 40,30.21,10,25,050,NA,14,RA SN BR
2022,01,16,15,30.17,18,28,0.00,NA,0.14,8,66,30.17,BKN:07 35 OVC:08 140,30.14,10,25,050,NA,16,RA SN BR
2022,01,16,16,30.17,20,29,0.00,NA,NA,NA,69,30.16,BKN:07 30 OVC:08 120,30.14,10,26,040,NA,11,RA SN BR
2022,01,16,17,30.12,22,31,0.00,NA,NA,NA,69,30.12,BKN:07 27 OVC:08 34,30.09,10,28,050,NA,11,RA SN BR
2022,01,16,18,30.08,25,33,T,-SN:03 |SN |,0.08,6,72,30.08,OVC:08 23,30.06,8,30,050,NA,13,RA SN BR
2022,01,16,19,30.01,30,33,0.04,-SN:03 BR:1 |SN |,NA,NA,89,30.01,OVC:08 22,29.98,5,32,050,NA,15,RA SN BR
2022,01,16,20,29.94,35,37,0.06,-RA:02 BR:1 |RA |RA,NA,NA,93,29.94,OVC:08 20,29.91,6,36,070,NA,15,RA SN BR
2022,01,16,21,29.87,37,40,0.13,RA:02 BR:1 |RA |RA,0.21,6,89,29.87,OVC:08 24,29.85,6,39,080,30,20,RA SN BR
2022,01,16,22,29.77,38,41,0.12,RA:02 BR:1 |RA |RA,NA,NA,89,29.77,FEW:02 9 OVC:08 26,29.75,6,40,080,33,23,RA SN BR
2022,01,16,23,29.66,39,42,0.18,RA:02 BR:1 |RA |RA,NA,NA,89,29.66,OVC:08 13,29.64,5,41,070,41,30,RA SN BR
